Genotipo	V01	V02	V03	V04	V05	V06	V07	V08	V09	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20
G894	17.2154176199673	15.0495596987411	16.3769822651027	15.9330262000732	16.7693363864151	14.7767059406828	16.9797604465767	16.3177653081046	17.1705420795212	16.1356065597488	20.5815166219825	20.1339778087846	19.250146821443	19.9696676351253	18.4438761764295	20.0068911697776	19.04754980353	21.3174597945024	20.9828386147141	19.274348701315
G895	22.4956144950468	22.6708399272107	20.6531544859937	22.677671896477	22.1272795493997	21.2536290981999	22.4437944425292	21.7175722353441	23.4890492874597	22.7938185933624	19.7389785325476	20.2248252623391	19.9420049197539	18.8838768799932	18.1174635181597	20.9138401903101	20.6702350623359	21.6387645593902	19.9011504921224	19.4377626801388
G896	17.4242275483612	18.558696745645	18.2777614576262	18.3112285893502	15.4010585730131	19.6772671378246	18.2099937351072	18.7603159544717	19.5986803986424	17.3881071936011	19.1116150017522	21.0016491658514	20.172767073319	20.4914251390207	17.6513704949274	20.3215891167691	19.9338676300125	19.4790108711063	18.9071238335262	19.4034797644055
G897	18.7710213514691	19.9840143612406	17.3775784393841	19.6576361269943	19.8047706962026	18.8696508586208	19.1808067641351	17.6409568110576	18.6898151436467	18.499993989771	20.4305711734705	20.6193880691416	19.033106972565	20.5488168355352	19.1723040242172	19.6697250824078	18.0527168252569	18.5331810132702	19.1630559402267	20.6494821535034
G898	20.7160809198232	18.9637657545268	19.349711998862	20.516856064289	20.8184863165904	20.7877525283344	20.9557789446198	21.1846603882798	17.6753451960593	20.9361193442286	19.2247494739132	18.3531206852066	18.7161076653245	19.9103050517899	19.4845478289581	19.6064851643802	20.319614029089	19.1009176288048	21.4636575140153	19.5621529387441
G899	18.5395635237807	17.4240741328698	17.2900361112718	18.1837743570506	17.7980317885178	15.9173971568697	18.6750283913382	17.2769265879796	16.57966153778	17.1253717762907	19.2686216581596	20.5947599062291	20.495582120692	20.5714368804672	21.2611645892991	20.9112235977451	19.5598164164803	20.1182047815248	19.8809776647876	21.1116506638572
G900	23.8064637357738	23.800404143676	23.7093902623134	24.9882507861815	25.3785869533722	22.6871032003117	23.0556867306109	22.4814147908897	22.4951943583684	25.5250063293636	19.9943173314047	18.1086883279188	20.0541224352269	19.7680984212499	19.0191254968522	20.5282899075878	19.7030051501099	20.1908488160912	20.8214592469259	18.7504083129465
G901	23.4902180886483	22.6885125082434	21.6106514187266	24.06923976141	24.4631340420774	21.416628419618	22.5072201576592	22.3876067424569	23.1239680886574	21.2826212031728	19.0270704020667	21.7892584692324	19.1398839910128	18.3719806627806	20.2619352977557	19.4798142022827	20.3440452375658	20.6825982012084	20.5922657084045	20.1515994307928
G902	19.3818446759964	18.7180582240424	16.5282392478334	17.3738725111336	16.7151393423923	16.0723409257448	18.3059378921638	18.9374404538488	17.7737359695107	18.3811165919855	20.0317312111958	21.241206540844	18.8317073929322	17.7625496995261	19.3804396186376	21.6594559197218	18.3021096036361	20.4210975815425	20.320414139561	21.9583234004394
G903	19.5093299967064	19.6361383860535	20.9424663788268	19.3308263393241	18.710711414996	19.2778710271476	19.5273557409663	19.3745443390482	20.2970910128959	19.9896945082488	20.1730076359528	18.7774981041449	19.8431263883379	20.4892739634575	20.4648480094283	19.4746114153634	17.8702390351978	20.0037424314505	20.2530242883039	20.9593405663358
G904	21.048136407725	22.9844186978648	22.8897480242685	20.742017697233	22.2764272836374	21.4310036942083	22.529785184339	21.3410781786308	21.7441923033088	21.7767329013102	19.5787829478627	20.8192710048527	19.1292403892877	19.946776313988	19.9567114293168	18.6271552808138	19.9827147257576	19.3768483184298	20.3966045428075	18.698620827986
G905	22.2138060462854	20.9021725455605	23.7658686621579	22.2596067921014	21.4007236585606	21.4004758645947	21.1481449856508	21.3279070401293	22.2314501761672	20.640273455447	18.7188207654305	19.8417507278242	20.4637290047192	22.2611434787435	20.9569337374602	20.8939741870225	21.1190036438366	19.2157863212148	22.3128005666217	19.1457734118342
G906	22.1655181740776	22.2430857652894	23.74048035148	20.7191013114757	24.8194559669989	21.6010040279251	22.4778257998281	22.554263969829	21.8298219645653	21.9351927497739	19.1803202337135	20.6358038260008	20.2213619028029	20.5860574405401	20.5214282186452	22.3776731301455	18.6886608412159	19.3719834367009	21.0426527806433	20.842587552395
G907	20.7445389125192	21.0516721756454	21.7656513665992	21.4227048965387	23.015833321987	20.8725588834587	19.9142536933504	21.603090518956	19.3481345507556	22.0129814261415	18.4809316168989	18.4907383837593	21.5357483718242	21.0225380196601	19.5267511440052	19.5471007303607	17.9681093976416	18.9590764176668	19.2415829834546	17.9563218586342
G908	21.6665781425346	23.5236372378213	22.9052014344095	21.8267399206304	22.8107508667628	22.6952461266857	22.613876419431	20.6463560236013	22.5473501880042	21.452307742299	20.0665244884872	20.0992661242889	19.8597738776914	18.8305869820784	19.709954856063	19.04404951014	19.7732516653495	20.0433716991545	19.2766302374354	21.2882253245559
G909	19.373181345794	20.4435069104287	20.920422568452	20.9633834401904	21.0194988921229	18.2913022180274	17.9966780606788	16.8808153972542	18.2354884195169	17.7829604889482	20.0825600733655	20.8200204458787	21.3295494363218	20.6310381244895	22.2578036109341	21.8651833212308	19.2620806142492	20.0785878741243	21.3568494914007	18.4991104651873
G910	23.1648106202898	20.8839550862204	22.04709678418	20.4291685012729	21.3349059913467	20.4274812189617	22.7229955513069	22.8701456222463	21.8755544004342	23.184954329676	20.3311078486288	20.4559417253828	20.495442047007	18.9594815856585	20.5221886831193	19.7334555172683	19.011279624215	21.3991703715117	21.227019253731	20.3071710414918
G911	18.2797596856691	18.9126308264049	18.5165698152694	19.155084899816	18.7574781960817	20.2545891032186	19.3603821151571	21.1321322040909	17.8796317136145	20.3707896667873	21.8009784387116	20.5823505561289	21.1296272571476	20.9145394158762	19.9953495183022	20.8801520158431	21.4661998802861	20.5721148267346	19.8004602616668	18.9271551483925
G912	22.0825068522464	20.6890313417726	22.9958649340435	20.6347614323107	20.5636007543834	21.3488903896735	18.8871582313518	20.505999482905	21.4729097593015	21.5886608646678	19.8615130472893	20.2905506248128	19.1808621035642	20.2991388776309	18.6926603316301	18.1374794635028	20.1537834138487	20.291429136107	18.9825360512464	19.1570303634635
G913	19.4341082516852	20.8487647099239	21.2566148772654	20.4071229655376	20.1461614434221	18.5761162139825	19.6770054532498	20.1048386265332	21.3860186881866	21.1623765745306	20.3734364091913	22.7434483484852	20.3210368705549	19.4859520041135	19.5898825418658	20.6895829068059	19.650961980675	18.8860098120555	19.5177436832844	20.8156917049433
G914	23.8817601107317	24.3687922795646	22.2973431712739	23.6752533682312	23.2144825691111	22.7952545575189	23.2643798481257	23.4947835963657	22.6889533532669	20.7043327298664	19.5324786669275	19.9229323282826	20.179043002738	21.1965697611317	21.0203904937613	20.8254601949335	19.8885621862003	20.2279084604662	19.9223929134186	19.420775239136
G915	18.4416833670241	18.8387179465864	16.2964261366967	16.9599445958673	18.7298986193282	18.927051848398	17.9567102898268	16.4612476365252	19.3659090268903	18.1194856667871	20.0202578521134	18.9232260535941	21.0006194220096	20.5143675682509	19.804873472765	20.8042534242304	18.3721165497162	20.5719606872086	21.030218934853	20.5598089486176
G916	18.551589827639	18.7876732837756	18.5723004024287	17.7026375174606	20.2713581560913	18.7892488322865	18.3456192995579	17.781773371618	19.0584528981862	18.7834298954984	20.1312130313469	19.2515871650759	21.4671338427577	20.4380850162995	20.33205031508	20.525636640609	20.9219579019814	20.383231042363	20.6015627436095	20.1788246432494
G917	19.21512166427	19.1522806960791	19.9478296924166	19.0738487664921	19.7751943226354	20.6240894645078	18.2410283472032	19.9777873236368	19.0423085115667	19.6120117390455	18.553021789347	19.8386363641729	18.2545219874649	20.5701445948312	18.5680349507991	21.8275882438273	20.5701480893497	20.6791033949499	18.8165085741446	19.9869751675008
G918	22.0747521498384	21.1680630576555	20.8804638499116	19.8807737722207	21.1287043113188	20.1799772884112	20.1462242792968	21.0230957069044	20.7897352433514	18.7522511858182	21.1732486454645	21.1696024615096	21.129772695873	19.3838469048636	20.292992588908	19.2643130693101	19.2140431126041	19.167880735614	20.7376130966037	21.2292137203002
G919	18.7930976503695	18.6253909042568	18.576337327244	16.5596551799394	17.478007956974	17.5598045974748	18.7143684901819	20.4075074268031	17.9846882615775	17.2225919771217	19.5670201995429	19.6025200538239	19.3917969162831	19.9174245615356	18.9433878496339	19.5764728576545	21.0442293281416	21.6525585796784	20.0597594100589	18.6105699545838
G920	18.6947486840623	20.5203082814302	20.1308751990898	20.2585092764417	19.2447413036116	17.8474631359675	19.6199012157591	19.2132359129022	17.925668534506	19.297178765712	20.6623396662621	21.2826588993817	18.8459868425363	20.412786963401	20.1651930864749	19.0157401637689	20.0611686613108	19.2212845683271	20.1083966050684	20.7078036943679
G921	15.4755920898454	18.1079517763181	18.7695035123794	16.9295378338796	19.2983217875715	18.1776458731472	16.4839533908893	18.3828375396977	16.7314169210566	18.8482233066546	19.7230853821301	19.5363514225464	20.1504485833433	20.28958557103	21.4631280440529	20.3513495161262	20.3935770130161	18.8596625823367	19.9069341587854	19.4106698833669
G922	24.3031789212618	21.7755916372063	22.6546560663208	20.9214704249834	23.3387999183788	20.6928284620198	20.9349679934756	23.0611825269531	20.9083427713439	21.691637049654	20.4719075791194	22.0349909439044	20.479496972437	18.4406730800519	20.7128026175261	20.391174466404	20.1078139123738	21.0377257023542	19.8988858952614	18.8911084537241
G923	22.3974353116172	22.513863939766	21.4349933460374	23.0759691742926	23.1102449011662	22.8550512042354	21.6129232320033	22.1583009754516	22.4157599732911	23.375967230382	20.8706002989168	19.6369157937321	19.1076992874163	20.2415017260015	19.8447401380959	18.9267251394217	20.193683770857	22.0968550941767	20.1420746716412	19.9957622282787
G924	25.10139285358	25.4346613525688	25.9580195304152	26.3445009177812	23.5306162884194	25.3651642288846	24.743353402829	23.8319216690297	24.6096470075486	24.8434143292543	21.3447780039636	19.7945589999711	18.1716545907912	19.5752978355874	20.4840075126153	20.1264858781182	20.3410472097112	20.8782769864937	18.5680893029917	20.4823898155324
G925	19.3028731596882	19.3919961950598	18.7573684947545	17.5912261379328	20.5338608376906	18.6786417490404	20.1326537797337	20.4605230949714	21.281326941322	18.3905266848443	19.4587452701991	20.9504932854607	18.4474746818325	19.100569347117	20.1822550414576	20.363503231166	19.1614969211738	18.9179049671465	19.9163905148951	20.5568773565218
G926	19.042418120951	19.2447361455507	18.6001191351375	18.0785519375754	18.8641221007029	18.9194997775704	17.7211657581945	19.7573793811222	18.5599321388208	18.3097107301418	18.2081470641595	19.3726062084562	20.4886849303415	20.3865087740622	19.463818526057	19.878206995873	21.3689157096941	18.8587115315543	18.7405012668829	20.4640516129892
G927	22.2443801360968	20.165098223042	20.9657963704565	21.452963696245	20.4051363267844	19.9334182680687	20.7899686705873	22.3270587160602	20.8151441418327	20.0747836299306	19.7895015349037	20.8708932455739	20.4697863743303	18.3635622784342	18.6999061874218	20.143019551417	19.630926453179	20.1337850887139	20.2652205753787	18.2332043178054
G928	24.5425503590141	23.9757646193429	21.7686588547912	21.5678606287119	23.7362849299906	23.596495241484	23.285828144259	24.2980543116172	24.4541426803077	23.1158872281539	20.125953246351	19.7754411393413	19.1770592555387	18.4557659806857	21.4439942515783	18.0961920795029	19.0696114074285	18.493678036844	20.7945056296661	20.2038363856862
G929	18.1378480633728	16.5934977179226	19.4720492074745	16.7122655797693	18.8131347702085	18.2935831539992	17.8829834361415	18.0359690724005	15.3261541588119	18.9830258833542	18.4158445572132	19.3121800666977	20.8435932202879	19.140357700352	21.9867271327261	19.2659244990558	20.6906918937691	19.2510592932788	20.6049542823422	20.1766062463482
G930	18.8044621223384	19.0507816095221	19.9259110082289	17.3162653742958	16.7800313752831	18.7532389915766	18.0816217072182	18.6644891564574	17.3798936071721	19.8193252188342	21.358188609481	21.350447178651	18.4500569086123	20.9017953662345	19.8205430476281	20.3893553212556	19.1938611280955	19.5945048742024	18.9716583078323	18.5565698404952
G931	21.6913278711534	21.9688255564815	22.3982581874291	22.3146346832368	22.4974712684278	22.6905290469834	23.2822552565031	23.0429352812326	21.1937806976919	22.5465532440834	18.5015639498153	19.8583528820333	18.8951227838761	22.1998699261726	18.2170980602743	20.7009537310976	23.0789391864881	20.8159938846739	19.686284234832	19.3253354231404
G932	16.1921747596058	15.0609198200324	16.279796239126	16.3310314659693	17.2947628526292	17.9819480072101	17.0946208081919	17.5800217005642	18.1958487172641	18.5370137930352	19.5348530855879	20.893852659097	20.4331390370551	20.6674398970714	21.4746467101297	20.3613823363591	18.9929422614747	20.4791859692511	20.8899528719864	19.5973420082843
G933	19.9590577076259	18.6626660672277	20.178395736069	19.7737629433501	19.722618004821	19.8648892778024	20.0751703680928	19.7612655214519	19.8475165221027	19.2399819794766	19.2759287917183	20.0796649926065	20.2361033375008	20.1901495500913	20.7246377713087	20.6193024711073	18.7505776542377	20.7828860439555	19.5356437663798	20.6041723931842
G934	21.7541656598795	19.8394872756593	19.5758385996296	19.1996282045403	18.9761695438951	20.5062023898905	21.3994227800867	19.549418247951	19.3066972960757	20.411810311678	18.4423635891379	21.2740633161801	19.7698069373852	20.6411316125206	21.0566942826937	19.4858046034024	20.9847640262109	19.6794476627234	18.7323681474406	20.3376885841539
G935	22.310509405176	19.1996711200001	20.5154651066745	22.2403941123669	19.7908658956996	21.8243449194443	19.8570635867477	21.4520760670576	22.2340179542783	20.734268001516	19.2079854560812	19.4692322217603	19.627288235877	19.0841088669159	19.1960601410598	20.3563739040586	20.6464968467482	19.7419535402635	19.1652382511223	20.5660289821587
G936	20.2637506744903	23.6902387163194	21.3546607938705	21.2360686386663	21.7932323063158	21.9970433942847	22.3858405254473	21.3043680235136	21.1091870705386	21.1093619103791	19.7768891587639	19.5310889053339	20.9952495710323	20.6222777590876	20.5466540280498	20.0359738704213	19.6955680541718	20.0958861063265	19.49104144145	20.4077540107023
G937	21.0237706398285	21.5475033228514	21.2426997985157	22.1839639262963	22.6252427752807	19.937995813848	21.7469306996131	18.9675438394826	20.8999491044782	21.4940213573369	19.124043537769	18.8681476065286	19.9636995951233	19.553979524233	19.6230457789653	20.8772874073412	19.6664531567762	20.4234343038666	20.8027613895223	19.1573629183295
G938	16.6498691475111	16.0376030699852	14.9862701275832	15.5511001344814	14.5739310958047	13.2623423883951	15.2947548012572	16.138377515164	15.9118264094863	16.3624974773509	19.2812378610557	19.4682389661354	20.5471820874557	20.0254592276717	20.4597348651749	19.0414875762299	20.2751766993068	19.228438286225	20.6805031891232	20.198774931981
G939	23.8186540666006	22.2979261363533	24.942912089769	24.3163134597215	23.966909893697	23.5676839365871	24.538767541423	26.0324321872828	22.7232055554773	22.5615448993275	20.7670500545114	20.6726451211995	20.5456654403002	19.5836254308718	18.3103086430928	19.6557357412952	21.3129755870005	20.8381619915838	21.0543876289729	18.9706553122491
G940	19.9867349898569	23.966594273482	22.2127951048967	23.4633324062959	23.4089984658103	23.5870358233519	21.556003167264	22.8834109671226	23.9500874357869	22.2206930574471	18.958205640519	19.9885336817616	19.5734233270356	20.2687795803355	18.8420834277954	20.6951405003519	21.648959115603	19.6505039026239	20.566197850733	21.8131342741277
G941	19.5527844375917	20.9409890563308	20.6766935929235	19.2015876814297	22.0840163850617	20.9720208313459	20.0356133190701	19.2633336563917	19.9469034972873	20.2132993944482	19.5272997506752	18.5307762660133	19.2133561150298	19.9651494246661	17.2718504696857	19.6101850913642	20.7960831775495	19.8044217065416	17.0941264698441	20.6952598827874
G942	25.4763921639571	26.3472873751519	28.1987926224851	26.3776908141473	25.5169120264949	27.1680659156904	26.7316473824763	26.4155660755411	26.7152760876224	26.2663017211886	22.4898373656583	20.083785979845	19.9511776890332	22.046943229664	21.1494379333099	19.7574339272863	20.0886748435638	19.6803205584391	20.3055925707968	19.9251846253921
G943	24.0744033744734	23.184674830821	23.0414183958305	21.8805217273042	20.7989154390132	23.3564254893188	22.933691511849	24.098259087727	21.5846377356963	23.9044201518823	19.5552993926808	20.8269753367846	17.3166545534209	19.3674413447894	20.6311545180031	19.6162917186226	19.7585533219962	18.8520933912471	21.0245932223179	20.3410348132961
G944	23.5126248349518	18.0977156144926	22.8519666274138	19.2829303036442	22.2512725163373	20.950642258182	19.06274068307	20.9527024439347	21.3424003955869	20.0877135365711	18.7379831336585	18.3054216414032	21.3843107573069	18.1103602828206	18.8634255320982	19.4399825654926	20.047206755797	20.5738591221083	20.2134716840268	19.7241553667919
G945	20.0671317377635	20.8921180602594	21.1267432938413	21.2503845655342	21.875012210734	22.3202386186901	20.0113155338102	20.291236853194	22.2873117988305	20.8078869134102	20.2616332304531	20.1648400889496	19.2560471124364	19.5486097723714	19.2864387896251	20.4414955816191	22.1140603823293	18.5236007950981	18.5272132655887	18.4247308123099
G946	21.8661989895564	19.8523272889962	20.404370240534	20.7188044914171	22.0198840471901	20.973755238091	22.3632465372712	21.9477672341414	21.4061046629847	21.1341916151098	19.3195968870583	19.7836251852589	20.7174553108969	19.5347425578604	18.5918534225182	19.4737036478229	20.2283450198468	19.0242213570677	20.7021830331414	20.9220783177902
G947	20.0084607591428	20.7524987083895	18.5362605896962	20.2551122456654	20.1566810901183	18.9615303606219	20.7325261020154	21.506538754315	21.6364845500638	22.333958563023	19.0499203776126	19.3457390000521	20.2300640540043	19.7242036120439	20.9261717043014	20.7603167631259	19.4418170335964	19.4722855764001	19.1113781041796	21.7584455082071
G948	18.7884128946544	18.3847396801154	19.6710026936433	20.1012590743993	20.3830444260145	20.537751519945	18.6924152976383	20.4993256176798	20.7785159754946	18.9213851852794	20.6352890976436	21.3544989528274	20.0537385690349	18.7271983525167	19.4413837849568	20.6070996167713	18.1867430558488	20.6312664055061	20.5015781748373	20.4331184752769
G949	20.8638132471989	20.8301698321427	20.9988398460202	20.7951176494034	21.1418035035383	22.5983229309568	21.0555222750362	24.6789137175817	22.5743932227443	21.0446551895062	18.997802363802	19.3518512531886	20.2700944560247	19.0697218262168	18.9260544195466	19.7666649531482	20.5354659135864	19.3389614410953	22.0894435633934	20.2639299427728
G950	23.9939163042724	21.6171355725572	21.959849604178	20.8255307476504	21.400950036838	23.8399412648466	21.6517574898639	22.3165795402575	21.2233307767015	21.811351725642	21.9110220745042	20.2473266686425	18.7820070614587	19.2073859411319	19.5159301256251	20.7132510014091	20.5771767731884	20.6979322300136	19.460698163344	20.0229537607255
G951	19.5387577469226	19.650960275553	20.3640002568927	19.6944288889026	19.2488614709336	20.3070839099177	19.698311950648	18.5342086415313	19.5457891292219	17.2757069231064	21.0582718889355	19.5813603502264	20.2951629689313	18.2706526683976	20.6339990717788	19.3266104926482	19.1694785199176	20.757377604687	20.9419891316739	20.0369416985142
G952	20.773374918118	22.3467655252675	20.9322010929818	19.7221266145851	20.5207718824401	20.8654928120671	20.3643470857678	18.2932273838177	21.1247145631724	22.0171200081947	20.3006535641063	18.6769375768925	19.5829226100861	18.4151765308466	18.5633645307224	18.3520806980829	22.4627915716136	21.7435178420451	18.522127344803	18.9313267991896
G953	13.1400202613832	14.5889407482829	14.5195344056316	13.7328826188462	12.8159532743748	13.6669284279684	14.94143693434	13.3887861363665	13.3310872646589	14.8056065280741	19.4662356990891	21.6493493038686	19.0563990476389	20.8690261025905	20.7642538692977	21.9383721640651	21.3366303325765	21.1944212828892	19.7393101702833	21.8275062001284
G954	23.9831741639737	22.1942125795481	22.4846891826955	22.3733129178611	22.7320329904018	21.78948732631	23.0506375925255	22.6618445587169	23.2546043638927	23.7155585430506	19.8451626463598	21.0099743170745	20.2647699648318	19.739650247519	21.2675696907063	19.354843780915	21.5593064799	21.004179108979	21.0939992165093	21.1386938968203
G955	21.0624067008325	20.2911788985571	19.1927870029126	18.5766077329805	21.7024301761118	21.2872008917877	19.0056992385537	19.6676538819948	19.2255829980819	22.2385188584164	19.9607019107774	20.258368477112	19.5136924452175	19.853645113298	20.0755747447696	20.1556078546262	20.5285588097649	20.9572862362262	19.3890552121983	19.5819612674815
G956	17.783075877429	17.139772255597	17.424856540553	15.4886112081433	16.0603013728201	18.1603879769914	15.7281730469596	16.7047892325344	17.0790666889133	16.822435409767	19.1112561815235	19.2045376083268	19.2260074314488	20.8371353755735	18.4000012450728	19.9428184772398	19.2433790496862	18.6799277826596	19.4704476685937	20.2004975832945
G957	18.2669619253694	18.4281779016612	19.5848084928082	19.196919397731	18.199240904381	20.5633574763668	17.8118706226841	17.5796804320734	19.0952095153715	17.2212609156922	19.0720706362538	20.2333361144646	19.2691782108957	20.0679269953137	18.727225950295	19.6263587735313	20.3236161820193	19.9991696835571	21.5285929221494	19.6924559609732
G958	19.0995815655765	20.4917011830792	21.7480916532278	17.6170518258734	20.6806265885572	21.4945866810408	21.0551925403702	21.725882410177	19.5031616262637	18.719887871373	19.8449200053674	17.7994847452403	18.9809326070116	21.0289264508672	19.3919298431213	19.5026783531438	20.7419967821391	21.2220610029584	20.7236471666512	20.4539994331507
G959	21.9779324127904	22.2798605425362	20.401506334722	20.2978387564469	18.0062558041662	21.2886859420786	21.6120495344362	20.1613033249264	20.8610518622298	21.8635271079953	20.8616900440391	20.2026853251697	20.4175520267246	19.8719001950704	20.614339518423	19.1926396263112	19.9338300100153	20.8649478043007	19.7285316849439	22.0761672992214
G960	20.3388188938502	18.5521154628129	21.709485274026	19.3639358807034	20.4494962413693	20.2576394353693	19.1668816915817	19.5519939671771	19.806594107907	18.9560760959029	19.7867444281829	20.291489551155	19.3763278062751	20.0224623870535	19.3543636800482	20.6003223128346	19.5347409417755	21.6085035275607	19.6353933880861	19.3281940508631
G961	21.2148500322274	20.9480191074841	21.3906987442665	20.3111628447247	20.2622190684546	21.4598075809864	20.2511343829499	22.8975998258918	20.6158921711748	20.7929292487256	19.0461690166087	21.0782870698215	21.1322915198436	20.3877968244855	19.2925951429658	19.6770238246349	20.3338576012965	21.0166116169041	21.5719477566881	20.3979059941922
G962	18.6839360026182	17.4251945714809	17.6548599976661	18.5065414251994	18.1446780038156	18.3170110074768	19.890815107055	18.4303320710958	21.2005035171173	19.0919420680921	19.291272695865	19.8105508022583	19.9755693388026	19.0752940578711	19.9623043295166	18.8723260455813	21.6596552135082	20.528946020727	20.6381813739398	19.3053071781039
G963	20.6988502247227	20.905222836703	21.4545436280067	20.3907761404008	22.4412643862915	21.8560451616364	21.0645280380407	20.5829121391112	20.9846873838121	20.6555591318251	20.1266908098519	19.7589515192937	20.3932832978058	17.7699098432489	19.483759741784	19.7552626301269	20.8845685373435	20.4682679681319	20.5135048048648	18.4824117874506
G964	23.5759393420823	21.3802878035535	19.8157780932489	21.9859646936036	22.6161613754615	21.9864525774303	21.149018529489	22.2196910369436	22.4001928944229	22.7426038776539	21.7027081189031	20.9437099986304	18.7831984091698	20.4622876862086	17.3231493968041	19.6813153534558	20.1910435399765	20.1744993364393	20.5805757823411	18.869465866178
G965	21.8800825470933	21.1555135886126	23.0831349850506	21.2800987455492	19.4516361542536	18.8886543973364	21.896765049468	21.4926797747517	21.5214370701817	22.3590637807054	18.8320382115923	20.367781722549	19.5220581349325	20.3064975879998	20.2448583230403	20.7442711407561	20.6196812406836	18.9768895814386	18.7365630726558	19.146726682988
G966	21.8213677894069	21.092372000189	19.9417852077896	20.2621520222749	20.4444870700329	21.3084034986633	20.6811348923076	21.1763361702548	22.6081653482279	21.7420085209208	22.7277307005279	20.535080898068	20.9473691621457	18.7773243092985	19.0944652535207	18.8045143257362	18.7762374799117	20.5588812347627	19.9830743253667	19.5328164479907
G967	14.9092829159869	15.6664485343105	15.5683359520009	15.4014277329803	15.2717551563628	15.4315078454665	14.7881443311676	14.6833294082581	15.2981893594132	15.059560287752	19.7719898719335	20.9670845682367	20.6455787280406	22.3133800882871	21.0331118169081	19.6348939236638	21.8170241010413	18.3910811975461	19.0881174039516	18.9559513158274
G968	19.7918898421094	21.3099964013732	20.5027241556261	21.2243781241873	21.5281755169147	20.8937111554553	20.8645928706479	21.0044494991732	21.3278632611129	19.4739781655099	19.8259122924933	20.0647674639841	20.6278176873201	18.3090540919774	20.8251246136856	20.0706919299796	21.5446228010902	19.9952066258256	21.2160458527792	20.4272172699298
G969	19.1166272250347	21.6392430669513	19.7066431857602	20.8727227448959	20.1617781434137	21.044159690638	20.2908632519906	20.0281216679448	20.6033357403713	18.9426212938531	19.5265912755239	20.5157574970788	18.8860517765249	19.7869211306098	20.4867641250137	20.0525091561892	20.4937105467391	19.4029470748621	21.0279920425738	19.6938039661338
G970	20.1116755317607	19.8974127045104	20.0435367536689	21.2814873797451	22.4920301411545	20.4782614269483	20.6324911341138	19.0380544113786	20.5673328549627	19.0988239901134	20.4151938957718	19.0319695325104	19.652100996472	20.0514430177633	20.3218656890252	18.4661765058991	21.6680406015772	20.1503954328775	20.3224700939399	20.2667150915837
G971	26.1695194557374	23.3371667580183	23.0722587167837	22.5560338437847	22.9574145412921	24.7970339460184	23.2988282682737	24.0527858285637	25.5556056340686	24.4188293980607	20.043630821642	20.2914355152902	21.7228884075228	18.6096176626389	20.6555071237374	20.2606722923161	22.8509565352223	18.5632898097313	19.6789970869746	21.1313292265547
G972	17.182097901702	17.5868886415904	17.8328259711888	19.1748967522131	18.7389587842502	17.1429273255811	19.4790589597974	17.2657942765244	17.9083224144046	17.8611746067533	19.6997347359533	19.7786933912248	19.8754670926078	18.9597916984795	19.738345454883	20.3714376793134	21.8991591526049	21.0228993029662	20.1136264647558	18.9600612210031
G973	17.9744387771749	19.6711829870788	18.3315414626708	18.8786527115763	18.7393506869395	16.8911855910631	18.358384028849	18.8364173978878	17.7846326366398	18.2582275441617	20.325499497826	19.2166433582177	18.8936455569382	19.5878485123525	20.4275241419343	20.7055361882347	18.6264360624041	18.5574419109528	20.6120226615619	19.2204582427016
G974	21.7250693971659	23.9586613486764	21.8079508837225	21.5771927023441	23.3754508630969	20.8742025283007	20.6457095372416	22.8827838620452	23.6139806298656	22.720350893414	21.1905360743101	19.3344221721997	19.6219597266173	21.7579647953285	20.4728821097531	20.6495230193793	19.721517715797	20.2856317027231	19.3054710081146	21.6450709999061
G975	22.5727108595763	21.2792826949227	21.550237398472	20.4367744201683	21.7642101825785	21.3604400092045	21.6809272917354	21.3773983464037	19.7328195932976	21.5699146285131	20.0950257451715	20.0582281415087	18.992386029554	21.3375623252768	19.6013313249363	19.5437073340479	19.7191553726037	18.2821927056968	18.7027967079144	21.1825888979462
G976	22.0940933648587	21.4708188305046	20.2795954210257	21.8437606835297	21.9155032980696	21.3592761443032	21.4270693602574	21.1862246900429	22.2343144803109	22.6947218585894	18.8834210507097	20.4030269686135	20.168125502614	18.8934662962604	21.2314619302675	20.1570478121484	21.5926186872705	19.4567711665135	20.1343895644036	20.6011991757626
G977	18.7827047816391	18.4086285461438	18.7811232895684	19.8700134304979	18.5230088153633	19.1024716333673	17.1055969859246	18.5614675623566	18.6582800449812	16.362323993985	19.5575604330059	21.550938909619	19.3723360287552	19.8564223072898	20.6126584239636	20.6854623857978	20.4542970250652	20.1872736456387	20.4260355469145	21.5253339460647
G978	19.4768931555945	18.6870224334291	21.0310119320265	19.9061676966486	17.6196720728355	21.2500958010784	19.28957262186	18.9471526725558	19.2783089052399	19.9569504555929	16.8053474791036	20.1061354158661	20.2923670544163	20.2404609334787	19.828143011075	19.5925610947697	19.1265971288223	19.6818881406957	19.4108424011606	18.8879942100041
G979	23.583378158094	21.9883640046402	20.8687180823517	23.8762277273369	19.5745354373603	23.1537156046051	20.9712692848908	21.6684826921989	23.6043387272549	23.0167965826046	21.8999800689046	20.8872065545894	20.7067201002026	22.6843784325823	18.7110557697387	20.7898675387566	20.0208213036907	20.7472465135769	21.1831440116143	20.6070404079346
